序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
68,2020-08-18 14:56:20,41869.3357,127.634,0,0,2020-08-18
69,2020-08-18 14:56:21,41869.3381,127.6334,0,0,2020-08-18
70,2020-08-20 14:18:12,41869.5984,135.1818,0,0,2020-08-20
71,2020-08-21 13:59:08,41869.7141,138.9535,0,0,2020-08-21
72,2020-08-21 13:59:08,41869.7163,138.9528,0,0,2020-08-21
73,2020-08-22 13:40:05,41869.8185,142.7231,0,0,2020-08-22
74,2020-08-23 13:21:02,41869.9059,146.4926,0,0,2020-08-23
75,2020-08-23 13:21:02,41869.9056,146.4919,0,0,2020-08-23
76,2020-08-24 13:02:01,41869.978,150.2598,0,0,2020-08-24
77,2020-08-25 12:43:01,41870.0309,154.0273,0,0,2020-08-25
78,2020-08-25 12:43:01,41870.0312,154.0269,0,0,2020-08-25
79,2020-08-26 12:24:02,41870.0664,157.7931,0,0,2020-08-26
80,2020-08-27 12:05:03,41870.0833,161.559,0,0,2020-08-27
81,2020-08-28 11:46:04,41870.0827,165.3246,0,0,2020-08-28
82,2020-08-28 11:46:04,41870.0819,165.3245,0,0,2020-08-28
83,2020-08-29 11:27:05,41870.0629,169.09,0,0,2020-08-29
84,2020-08-31 10:49:04,41869.9703,176.6221,0,0,2020-08-31
85,2020-08-31 10:49:04,41869.97,176.6222,0,0,2020-08-31
86,2020-09-01 10:30:02,41869.8995,-179.6109,0,0,2020-09-01
87,2020-09-02 10:11:00,41869.8136,-175.843,0,0,2020-09-02
88,2020-09-03 09:51:57,41869.7158,-172.0738,0,0,2020-09-03
89,2020-09-04 09:32:55,41869.6084,-168.3037,0,0,2020-09-04
90,2020-09-04 09:32:55,41869.6064,-168.3041,0,0,2020-09-04
91,2020-09-06 08:54:50,41869.3709,-160.7587,0,0,2020-09-06
92,2020-09-07 08:35:47,41869.2461,-156.984,0,0,2020-09-07
93,2020-09-08 08:16:45,41869.1208,-153.2076,0,0,2020-09-08
94,2020-09-08 08:16:45,41869.1192,-153.2076,0,0,2020-09-08
95,2020-09-08 08:16:45,41869.1186,-153.2078,0,0,2020-09-08
96,2020-09-09 07:57:44,41868.9947,-149.4294,0,0,2020-09-09
97,2020-09-09 07:57:44,41868.9949,-149.4295,0,0,2020-09-09
98,2020-09-10 07:38:42,41868.8737,-145.6495,0,0,2020-09-10
99,2020-09-11 07:19:39,41868.7575,-141.8679,0,0,2020-09-11
100,2020-09-12 07:00:36,41868.6459,-138.0849,0,0,2020-09-12
101,2020-09-13 06:41:32,41868.5438,-134.3001,0,0,2020-09-13
102,2020-09-13 06:41:32,41868.5432,-134.3002,0,0,2020-09-13
103,2020-09-14 06:22:27,41868.4496,-130.5141,0,0,2020-09-14
104,2020-09-15 06:03:20,41868.3661,-126.7267,0,0,2020-09-15
105,2020-09-15 06:03:20,41868.3661,-126.7267,0,0,2020-09-15
106,2020-09-16 05:44:13,41868.2926,-122.9381,0,0,2020-09-16
107,2020-09-16 05:44:13,41868.2926,-122.9383,0,0,2020-09-16
108,2020-09-17 05:25:04,41868.2311,-119.1489,0,0,2020-09-17
109,2020-09-18 05:05:56,41868.1818,-115.3587,0,0,2020-09-18
110,2020-09-19 04:46:48,41868.1466,-111.5679,0,0,2020-09-19
111,2020-09-20 04:27:40,41868.1251,-107.7766,0,0,2020-09-20
112,2020-09-21 04:08:33,41868.1177,-103.9854,0,0,2020-09-21
113,2020-09-21 04:08:33,41868.1179,-103.9858,0,0,2020-09-21
114,2020-09-22 03:49:28,41868.1245,-100.1944,0,0,2020-09-22
115,2020-09-23 03:30:23,41868.1452,-96.4037,0,0,2020-09-23
116,2020-09-23 03:30:23,41868.1452,-96.404,0,0,2020-09-23
117,2020-09-24 03:11:18,41868.1785,-92.6136,0,0,2020-09-24
118,2020-09-25 02:52:14,41868.2253,-88.8238,0,0,2020-09-25
119,2020-09-25 02:52:14,41868.2245,-88.824,0,0,2020-09-25
120,2020-09-26 02:33:09,41868.2826,-85.0351,0,0,2020-09-26
121,2020-09-26 02:33:09,41868.2829,-85.0351,0,0,2020-09-26
122,2020-09-27 02:14:03,41868.3507,-81.2472,0,0,2020-09-27
123,2020-09-27 02:14:03,41868.3504,-81.2473,0,0,2020-09-27
124,2020-09-27 02:14:03,41868.3507,-81.2475,0,0,2020-09-27
125,2020-09-28 01:54:57,41868.427,-77.4605,0,0,2020-09-28
126,2020-09-29 01:35:51,41868.5115,-73.6748,0,0,2020-09-29
127,2020-09-29 01:35:51,41868.5113,-73.6748,0,0,2020-09-29
128,2020-09-30 01:16:45,41868.6024,-69.8905,0,0,2020-09-30
129,2020-10-01 00:57:39,41868.6991,-66.1072,0,0,2020-10-01
130,2020-10-02 00:38:34,41868.8002,-62.3252,0,0,2020-10-02
131,2020-10-03 00:19:30,41868.9043,-58.5447,0,0,2020-10-03
132,2020-10-04 00:00:26,41869.0106,-54.7654,0,0,2020-10-04
133,2020-10-04 23:41:24,41869.1172,-50.9874,0,0,2020-10-04
134,2020-10-05 23:22:22,41869.223,-47.2106,0,0,2020-10-05
135,2020-10-05 23:22:22,41869.2227,-47.2107,0,0,2020-10-05
136,2020-10-06 23:03:21,41869.3255,-43.4353,0,0,2020-10-06
137,2020-10-06 23:03:21,41869.3249,-43.4355,0,0,2020-10-06
138,2020-10-07 22:44:21,41869.4235,-39.661,0,0,2020-10-07
139,2020-10-08 22:25:21,41869.5139,-35.8878,0,0,2020-10-08
140,2020-10-08 22:25:21,41869.5147,-35.8878,0,0,2020-10-08
141,2020-10-09 22:06:21,41869.5971,-32.1156,0,0,2020-10-09
142,2020-10-10 21:47:20,41869.669,-28.344,0,0,2020-10-10
143,2020-10-11 21:28:19,41869.7274,-24.5731,0,0,2020-10-11
144,2020-10-11 21:28:19,41869.729,-24.5735,0,0,2020-10-11
145,2020-10-12 21:09:16,41869.7739,-20.8029,0,0,2020-10-12
146,2020-10-12 21:09:16,41869.7756,-20.8031,0,0,2020-10-12
147,2020-10-14 20:31:10,41869.8249,-13.2639,0,0,2020-10-14
148,2020-10-14 20:31:10,41869.826,-13.2642,0,0,2020-10-14
149,2020-10-15 20:12:07,41869.8268,-9.4945,0,0,2020-10-15
150,2020-10-16 19:53:05,41869.8125,-5.7247,0,0,2020-10-16
151,2020-10-16 19:53:05,41869.8139,-5.7252,0,0,2020-10-16
152,2020-10-17 19:34:03,41869.7844,-1.9554,0,0,2020-10-17
153,2020-10-18 19:15:02,41869.7398,1.8145,0,0,2020-10-18
154,2020-10-19 18:56:02,41869.68,5.5856,0,0,2020-10-19
155,2020-10-19 18:56:02,41869.6797,5.5852,0,0,2020-10-19
156,2020-10-20 18:37:03,41869.6059,9.3568,0,0,2020-10-20
157,2020-10-20 18:37:03,41869.6053,9.3567,0,0,2020-10-20
158,2020-10-21 18:18:03,41869.5177,13.1292,0,0,2020-10-21
159,2020-10-22 17:59:03,41869.4175,16.9024,0,0,2020-10-22
160,2020-10-23 17:40:01,41869.3056,20.6769,0,0,2020-10-23
161,2020-10-23 17:40:01,41869.3056,20.6769,0,0,2020-10-23
162,2020-10-24 17:20:59,41869.1844,24.4529,0,0,2020-10-24
163,2020-10-24 17:20:59,41869.1844,24.4527,0,0,2020-10-24
164,2020-10-24 17:20:59,41869.185,24.4527,0,0,2020-10-24
165,2020-10-25 17:01:56,41869.0558,28.2301,0,0,2020-10-25
166,2020-10-26 16:42:51,41868.9225,32.0094,0,0,2020-10-26
167,2020-10-26 16:42:51,41868.9219,32.0091,0,0,2020-10-26
168,2020-10-27 16:23:47,41868.7861,35.7901,0,0,2020-10-27
169,2020-10-27 16:23:47,41868.7853,35.7897,0,0,2020-10-27
170,2020-10-28 16:04:42,41868.6492,39.572,0,0,2020-10-28
171,2020-10-28 16:04:42,41868.6495,39.5717,0,0,2020-10-28
172,2020-10-29 15:45:37,41868.5162,43.3559,0,0,2020-10-29
173,2020-10-30 15:26:32,41868.3895,47.1418,0,0,2020-10-30
174,2020-10-31 15:07:28,41868.2713,50.929,0,0,2020-10-31
175,2020-10-31 15:07:28,41868.2713,50.9287,0,0,2020-10-31
176,2020-10-31 15:07:28,41868.2722,50.9285,0,0,2020-10-31
177,2020-11-01 14:48:24,41868.165,54.7174,0,0,2020-11-01
178,2020-11-02 14:29:20,41868.0711,58.5075,0,0,2020-11-02
179,2020-11-02 14:29:20,41868.0722,58.5074,0,0,2020-11-02
180,2020-11-03 14:10:16,41867.994,62.2987,0,0,2020-11-03
181,2020-11-03 14:10:16,41867.9954,62.2987,0,0,2020-11-03
182,2020-11-04 13:51:12,41867.9342,66.0908,0,0,2020-11-04
183,2020-11-04 13:51:12,41867.9356,66.0908,0,0,2020-11-04
184,2020-11-04 13:51:12,41867.9364,66.0906,0,0,2020-11-04
185,2020-11-05 13:32:08,41867.8943,69.8837,0,0,2020-11-05
186,2020-11-06 13:13:03,41867.8714,73.6773,0,0,2020-11-06
187,2020-11-06 13:13:03,41867.872,73.6774,0,0,2020-11-06
188,2020-11-07 12:53:57,41867.8684,77.4712,0,0,2020-11-07
189,2020-11-08 12:34:48,41869.012,81.2748,0,0,2020-11-08
190,2020-11-10 11:56:35,41867.981,88.8523,0,0,2020-11-10
191,2020-11-11 11:37:27,41868.0568,92.645,0,0,2020-11-11
192,2020-11-11 11:37:27,41868.0565,92.6448,0,0,2020-11-11
193,2020-11-12 11:18:19,41868.1496,96.4368,0,0,2020-11-12
194,2020-11-13 10:59:13,41868.2584,100.2267,0,0,2020-11-13
195,2020-11-15 10:21:04,41868.5162,107.8022,0,0,2020-11-15
196,2020-11-15 10:21:04,41868.5154,107.8019,0,0,2020-11-15
197,2020-11-16 10:02:01,41868.6608,111.5873,0,0,2020-11-16
198,2020-11-16 10:02:01,41868.6589,111.5868,0,0,2020-11-16
199,2020-11-17 09:43:00,41868.8079,115.3699,0,0,2020-11-17
200,2020-11-18 09:23:58,41868.961,119.1511,0,0,2020-11-18
201,2020-11-18 09:23:58,41868.9608,119.1511,0,0,2020-11-18
202,2020-11-18 09:23:58,41868.9602,119.1509,0,0,2020-11-18
203,2020-11-19 09:04:57,41869.1123,122.9299,0,0,2020-11-19
204,2020-11-19 09:04:57,41869.1128,122.9299,0,0,2020-11-19
205,2020-11-19 09:04:57,41869.1145,122.9298,0,0,2020-11-19
206,2020-11-20 08:45:55,41869.261,126.7067,0,0,2020-11-20
207,2020-11-21 08:26:53,41869.4029,130.4814,0,0,2020-11-21
208,2020-11-22 08:07:51,41869.5354,134.2545,0,0,2020-11-22
209,2020-11-22 08:07:51,41869.5354,134.2543,0,0,2020-11-22
210,2020-11-23 07:48:49,41869.6574,138.0257,0,0,2020-11-23
211,2020-11-23 07:48:50,41869.6566,138.0256,0,0,2020-11-23
212,2020-11-24 07:29:48,41869.7643,141.7952,0,0,2020-11-24
213,2020-11-25 07:10:47,41869.8582,145.5637,0,0,2020-11-25
214,2020-11-25 07:10:47,41869.8571,145.5635,0,0,2020-11-25
215,2020-11-26 06:51:47,41869.9342,149.3308,0,0,2020-11-26
216,2020-11-26 06:51:47,41869.9334,149.3305,0,0,2020-11-26
217,2020-11-27 06:32:47,41869.9929,153.0971,0,0,2020-11-27
218,2020-11-27 06:32:48,41869.9926,153.0967,0,0,2020-11-27
219,2020-11-28 06:13:49,41870.0339,156.8627,0,0,2020-11-28
220,2020-11-29 05:54:51,41870.0565,160.6279,0,0,2020-11-29
221,2020-11-30 05:35:54,41870.0609,164.3928,0,0,2020-11-30
222,2020-11-30 05:35:54,41870.0618,164.3926,0,0,2020-11-30
223,2020-12-01 05:16:57,41870.0472,168.158,0,0,2020-12-01
224,2020-12-01 05:16:57,41870.048,168.1579,0,0,2020-12-01
225,2020-12-02 04:58:00,41870.0152,171.9236,0,0,2020-12-02
226,2020-12-02 04:58:00,41870.0166,171.9237,0,0,2020-12-02
227,2020-12-03 04:39:02,41869.9667,175.6898,0,0,2020-12-03
228,2020-12-03 04:39:02,41869.9676,175.69,0,0,2020-12-03
229,2020-12-04 04:20:04,41869.9017,179.4571,0,0,2020-12-04
230,2020-12-04 04:20:04,41869.9028,179.4571,0,0,2020-12-04
231,2020-12-05 04:01:04,41869.8224,-176.7747,0,0,2020-12-05
232,2020-12-05 04:01:04,41869.8235,-176.7745,0,0,2020-12-05
233,2020-12-06 03:42:03,41869.7309,-173.005,0,0,2020-12-06
234,2020-12-06 03:42:03,41869.7307,-173.005,0,0,2020-12-06
235,2020-12-06 03:42:03,41869.7304,-173.0051,0,0,2020-12-06
236,2020-12-07 03:23:01,41869.6276,-169.234,0,0,2020-12-07
237,2020-12-07 03:23:01,41869.6276,-169.2341,0,0,2020-12-07
238,2020-12-08 03:03:58,41869.5164,-165.4617,0,0,2020-12-08
239,2020-12-09 02:44:55,41869.3985,-161.6876,0,0,2020-12-09
240,2020-12-09 02:44:55,41869.3976,-161.6879,0,0,2020-12-09
241,2020-12-10 02:25:52,41869.277,-157.9122,0,0,2020-12-10
242,2020-12-10 02:25:52,41869.2764,-157.9122,0,0,2020-12-10
243,2020-12-10 02:25:52,41869.2759,-157.9125,0,0,2020-12-10
244,2020-12-11 02:06:49,41869.1539,-154.1351,0,0,2020-12-11
245,2020-12-12 01:47:47,41869.0318,-150.3565,0,0,2020-12-12
246,2020-12-12 01:47:47,41869.0307,-150.3568,0,0,2020-12-12
247,2020-12-13 01:28:45,41868.9126,-146.5764,0,0,2020-12-13
248,2020-12-13 01:28:45,41868.9112,-146.5767,0,0,2020-12-13
249,2020-12-14 01:09:43,41868.7983,-142.795,0,0,2020-12-14
250,2020-12-15 00:50:42,41868.69,-139.0122,0,0,2020-12-15
251,2020-12-15 00:50:42,41868.6895,-139.0122,0,0,2020-12-15
252,2020-12-15 00:50:42,41868.6875,-139.0123,0,0,2020-12-15
253,2020-12-16 00:31:40,41868.5884,-135.2282,0,0,2020-12-16
254,2020-12-17 00:12:37,41868.4958,-131.4432,0,0,2020-12-17
255,2020-12-17 23:53:33,41868.4132,-127.657,0,0,2020-12-17
256,2020-12-17 23:53:33,41868.4124,-127.657,0,0,2020-12-17
257,2020-12-18 23:34:28,41868.3408,-123.8701,0,0,2020-12-18
258,2020-12-19 23:15:22,41868.2802,-120.0823,0,0,2020-12-19
259,2020-12-20 22:56:16,41868.2314,-116.294,0,0,2020-12-20
260,2020-12-20 22:56:16,41868.2311,-116.294,0,0,2020-12-20
261,2020-12-21 22:37:10,41868.1953,-112.5051,0,0,2020-12-21
262,2020-12-22 22:18:04,41868.173,-108.716,0,0,2020-12-22
263,2020-12-23 21:58:58,41868.1645,-104.9265,0,0,2020-12-23
264,2020-12-23 21:58:59,41868.1642,-104.9268,0,0,2020-12-23
265,2020-12-24 21:39:54,41868.1694,-101.1375,0,0,2020-12-24
266,2020-12-25 21:20:50,41868.1884,-97.3484,0,0,2020-12-25
267,2020-12-25 21:20:50,41868.1898,-97.3486,0,0,2020-12-25
268,2020-12-26 21:01:46,41868.2201,-93.5592,0,0,2020-12-26
269,2020-12-26 21:01:46,41868.2212,-93.5595,0,0,2020-12-26
270,2020-12-28 20:23:41,41868.3215,-85.9831,0,0,2020-12-28
271,2020-12-28 20:23:41,41868.3229,-85.9832,0,0,2020-12-28
272,2020-12-29 20:04:38,41868.3887,-82.1959,0,0,2020-12-29
273,2020-12-29 20:04:38,41868.3898,-82.1959,0,0,2020-12-29
274,2020-12-29 20:04:38,41868.3906,-82.196,0,0,2020-12-29
275,2020-12-30 19:45:35,41868.4664,-78.4095,0,0,2020-12-30
276,2020-12-31 19:26:32,41868.5506,-74.6238,0,0,2020-12-31
277,2021-01-01 19:07:28,41868.6424,-70.8393,0,0,2021-01-01
278,2021-01-01 19:07:28,41868.6421,-70.8393,0,0,2021-01-01
279,2021-01-02 18:48:23,41868.7396,-67.0559,0,0,2021-01-02
280,2021-01-02 18:48:23,41868.7396,-67.0559,0,0,2021-01-02
281,2021-01-03 18:29:18,41868.8415,-63.2734,0,0,2021-01-03
282,2021-01-03 18:29:18,41868.8415,-63.2737,0,0,2021-01-03
283,2021-01-06 17:32:03,41869.1627,-51.934,0,0,2021-01-06
284,2021-01-06 17:32:03,41869.1624,-51.934,0,0,2021-01-06
285,2021-01-06 17:32:03,41869.1624,-51.9344,0,0,2021-01-06
286,2021-01-07 17:13:00,41869.2696,-48.1571,0,0,2021-01-07
287,2021-01-08 16:53:59,41869.3748,-44.3815,0,0,2021-01-08
288,2021-01-09 16:34:58,41869.4759,-40.6072,0,0,2021-01-09
289,2021-01-09 16:34:58,41869.4756,-40.6075,0,0,2021-01-09
290,2021-01-10 16:15:58,41869.5723,-36.8344,0,0,2021-01-10
291,2021-01-10 16:15:58,41869.5706,-36.8344,0,0,2021-01-10
292,2021-01-11 15:56:59,41869.6601,-33.0627,0,0,2021-01-11
293,2021-01-11 15:56:59,41869.6579,-33.0628,0,0,2021-01-11
294,2021-01-11 15:56:59,41869.6579,-33.0629,0,0,2021-01-11
295,2021-01-12 15:37:59,41869.7362,-29.2924,0,0,2021-01-12
296,2021-01-13 15:18:59,41869.8028,-25.5231,0,0,2021-01-13
297,2021-01-13 15:18:59,41869.8023,-25.5231,0,0,2021-01-13
298,2021-01-14 14:59:59,41869.8552,-21.7545,0,0,2021-01-14
299,2021-01-15 14:40:57,41869.894,-17.9869,0,0,2021-01-15
300,2021-01-16 14:21:56,41869.9177,-14.2195,0,0,2021-01-16
301,2021-01-17 14:02:54,41869.9265,-10.4525,0,0,2021-01-17
302,2021-01-17 14:02:54,41869.9254,-10.4528,0,0,2021-01-17
303,2021-01-18 13:43:53,41869.9185,-6.6853,0,0,2021-01-18
304,2021-01-18 13:43:53,41869.9169,-6.6858,0,0,2021-01-18
305,2021-01-19 13:24:52,41869.8921,-2.9187,0,0,2021-01-19
306,2021-01-19 13:24:52,41869.8921,-2.9189,0,0,2021-01-19
307,2021-01-20 13:05:51,41869.8516,0.8486,0,0,2021-01-20
308,2021-01-21 12:46:51,41869.7957,4.6168,0,0,2021-01-21
309,2021-01-22 12:27:51,41869.7257,8.3861,0,0,2021-01-22
310,2021-01-22 12:27:51,41869.7252,8.3857,0,0,2021-01-22
311,2021-01-23 12:08:52,41869.6411,12.1555,0,0,2021-01-23
312,2021-01-24 11:49:53,41869.5436,15.9268,0,0,2021-01-24
313,2021-01-25 11:30:53,41869.4351,19.6994,0,0,2021-01-25
314,2021-01-26 11:11:53,41869.3164,23.4736,0,0,2021-01-26
315,2021-01-28 10:33:49,41869.0561,31.0272,0,0,2021-01-28
316,2021-01-29 10:14:46,41868.92,34.8066,0,0,2021-01-29
317,2021-01-31 09:36:34,41868.6473,42.3714,0,0,2021-01-31
318,2021-02-02 08:58:20,41868.3947,49.9432,0,0,2021-02-02
319,2021-02-02 08:58:20,41868.395,49.9433,0,0,2021-02-02
320,2021-02-03 08:39:13,41868.2835,53.7316,0,0,2021-02-03
321,2021-02-04 08:20:06,41868.1868,57.5212,0,0,2021-02-04
322,2021-02-04 08:20:06,41868.186,57.5211,0,0,2021-02-04
323,2021-02-07 07:22:50,41867.9912,68.8954,0,0,2021-02-07
324,2021-02-07 07:22:50,41867.9926,68.8953,0,0,2021-02-07
325,2021-02-08 07:03:45,41867.964,72.6878,0,0,2021-02-08
326,2021-02-08 07:03:45,41867.9648,72.6878,0,0,2021-02-08
327,2021-02-09 06:44:39,41867.9576,76.4803,0,0,2021-02-09
328,2021-02-09 06:44:39,41867.9571,76.4803,0,0,2021-02-09
329,2021-02-10 06:25:33,41867.9692,80.2729,0,0,2021-02-10
330,2021-02-11 06:06:26,41868.0028,84.065,0,0,2021-02-11
331,2021-02-11 06:06:26,41868.002,84.0649,0,0,2021-02-11
332,2021-02-11 06:06:26,41868.0017,84.065,0,0,2021-02-11
333,2021-02-12 05:47:18,41868.0532,87.8565,0,0,2021-02-12
334,2021-02-12 05:47:18,41868.0543,87.856,0,0,2021-02-12
335,2021-02-13 05:28:10,41868.1234,91.6468,0,0,2021-02-13
336,2021-02-14 05:09:02,41868.2108,95.4363,0,0,2021-02-14
337,2021-02-15 04:49:55,41868.3132,99.2244,0,0,2021-02-15
338,2021-02-16 04:30:49,41868.4303,103.0113,0,0,2021-02-16
339,2021-02-17 04:11:44,41868.5589,106.7963,0,0,2021-02-17
340,2021-02-18 03:52:40,41868.6986,110.5804,0,0,2021-02-18
341,2021-02-18 03:52:40,41868.6972,110.58,0,0,2021-02-18
342,2021-02-19 03:33:37,41868.8432,114.362,0,0,2021-02-19
343,2021-02-19 03:33:37,41868.8421,114.3617,0,0,2021-02-19
344,2021-02-20 03:14:35,41868.9908,118.1415,0,0,2021-02-20
345,2021-02-21 02:55:33,41869.1412,121.9195,0,0,2021-02-21
346,2021-02-22 02:36:32,41869.2869,125.696,0,0,2021-02-22
347,2021-02-22 02:36:32,41869.2869,125.6958,0,0,2021-02-22
348,2021-02-22 02:36:32,41869.288,125.6958,0,0,2021-02-22
349,2021-02-23 02:17:31,41869.4296,129.4703,0,0,2021-02-23
350,2021-02-23 02:17:31,41869.4288,129.4703,0,0,2021-02-23
351,2021-02-23 02:17:31,41869.4279,129.4704,0,0,2021-02-23
352,2021-02-24 01:58:30,41869.5618,133.2433,0,0,2021-02-24
353,2021-02-25 01:39:29,41869.6827,137.0148,0,0,2021-02-25
354,2021-02-25 01:39:29,41869.683,137.0148,0,0,2021-02-25
355,2021-02-26 01:20:26,41869.7913,140.7846,0,0,2021-02-26
356,2021-02-27 01:01:23,41869.8844,144.5537,0,0,2021-02-27
357,2021-02-28 00:42:20,41869.9593,148.322,0,0,2021-02-28
358,2021-02-28 00:42:20,41869.9612,148.3215,0,0,2021-02-28
359,2021-03-01 00:23:17,41870.0196,152.0889,0,0,2021-03-01
360,2021-03-01 00:23:17,41870.0202,152.0888,0,0,2021-03-01
361,2021-03-02 00:04:14,41870.0612,155.8554,0,0,2021-03-02
362,2021-03-02 23:45:12,41870.0846,159.6215,0,0,2021-03-02
363,2021-03-03 23:26:12,41870.0896,163.3874,0,0,2021-03-03
364,2021-03-04 23:07:12,41870.0766,167.1533,0,0,2021-03-04
365,2021-03-05 22:48:13,41870.0461,170.9193,0,0,2021-03-05
366,2021-03-06 22:29:14,41869.9987,174.6859,0,0,2021-03-06
367,2021-03-06 22:29:14,41869.9984,174.6858,0,0,2021-03-06
368,2021-03-07 22:10:14,41869.9348,178.4528,0,0,2021-03-07
369,2021-03-08 21:51:14,41869.8568,-177.7795,0,0,2021-03-08
370,2021-03-08 21:51:14,41869.8571,-177.7795,0,0,2021-03-08
371,2021-03-09 21:32:13,41869.7654,-174.0107,0,0,2021-03-09
372,2021-03-10 21:13:10,41869.6621,-170.2409,0,0,2021-03-10
373,2021-03-11 20:54:07,41869.5497,-166.4697,0,0,2021-03-11
374,2021-03-12 20:35:03,41869.4304,-162.6972,0,0,2021-03-12
