序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
111,2020-08-31 17:29:51,42145.7264,86.305,0,0,2020-08-31
112,2020-08-31 20:43:20,42145.7384,86.2934,0,0,2020-08-31
113,2020-09-01 20:54:49,42145.8067,86.5931,0,0,2020-09-01
114,2020-09-02 01:28:52,42145.8137,87.4374,0,0,2020-09-02
115,2020-09-02 21:27:44,42145.87,86.9916,0,0,2020-09-02
116,2020-09-03 14:04:36,42145.9072,87.7467,0,0,2020-09-03
117,2020-09-03 21:39:38,42145.9285,87.3086,0,0,2020-09-03
118,2020-09-03 22:56:57,42145.9355,87.6555,0,0,2020-09-03
119,2020-09-04 21:44:21,42145.9985,87.5912,0,0,2020-09-04
120,2020-09-05 00:55:53,42146.0008,88.1631,0,0,2020-09-05
121,2020-09-05 17:51:46,42146.0473,87.3788,0,0,2020-09-05
122,2020-09-06 01:10:59,42146.0727,88.3902,0,0,2020-09-06
123,2020-09-07 02:50:09,42146.1458,88.3628,0,0,2020-09-07
124,2020-09-07 21:23:52,42146.1985,88.2745,0,0,2020-09-07
125,2020-09-08 16:44:13,42146.2542,88.2331,0,0,2020-09-08
126,2020-09-09 15:08:10,42146.3138,88.8405,0,0,2020-09-09
127,2020-09-09 18:43:43,42146.3267,88.2751,0,0,2020-09-09
128,2020-09-10 15:15:18,42146.3844,89.0229,0,0,2020-09-10
129,2020-09-12 01:21:49,42146.4805,89.7328,0,0,2020-09-12
130,2020-09-12 17:44:43,42146.5337,88.9805,0,0,2020-09-12
131,2020-09-13 01:42:10,42146.558,89.8969,0,0,2020-09-13
132,2020-09-13 20:00:15,42146.6146,89.4397,0,0,2020-09-13
133,2020-09-14 01:57:04,42146.632,90.0632,0,0,2020-09-14
134,2020-09-14 13:48:37,42146.6692,90.2163,0,0,2020-09-14
135,2020-09-14 15:43:54,42146.6782,89.7462,0,0,2020-09-14
136,2020-09-15 02:04:16,42146.7121,90.2487,0,0,2020-09-15
137,2020-09-15 20:39:40,42146.7647,90.1105,0,0,2020-09-15
138,2020-09-16 02:11:30,42146.779,90.4327,0,0,2020-09-16
139,2020-09-16 20:58:15,42146.8375,90.4479,0,0,2020-09-16
140,2020-09-17 02:56:42,42146.8563,90.4542,0,0,2020-09-17
141,2020-09-17 14:22:17,42146.8963,90.7166,0,0,2020-09-17
142,2020-09-17 22:33:02,42146.9299,91.069,0,0,2020-09-17
143,2020-09-18 14:29:23,42146.9789,90.8922,0,0,2020-09-18
144,2020-09-18 19:59:31,42146.9974,90.6799,0,0,2020-09-18
145,2020-09-19 02:33:01,42147.0204,90.9647,0,0,2020-09-19
146,2020-09-19 14:36:39,42147.0579,91.0662,0,0,2020-09-19
147,2020-09-20 13:44:11,42147.1338,91.4888,0,0,2020-09-20
148,2020-09-20 21:56:35,42147.164,91.6776,0,0,2020-09-20
149,2020-09-21 22:23:55,42147.2509,91.9966,0,0,2020-09-21
150,2020-09-22 13:14:53,42147.3094,92.0064,0,0,2020-09-22
151,2020-09-22 21:17:36,42147.3382,92.0117,0,0,2020-09-22
152,2020-09-23 13:22:03,42147.3979,92.184,0,0,2020-09-23
153,2020-09-23 21:20:03,42147.429,92.262,0,0,2020-09-23
154,2020-09-24 13:29:16,42147.4886,92.3574,0,0,2020-09-24
155,2020-09-24 17:02:44,42147.5023,91.6842,0,0,2020-09-24
156,2020-09-25 01:32:52,42147.5337,92.4263,0,0,2020-09-25
157,2020-09-25 13:36:26,42147.578,92.5282,0,0,2020-09-25
158,2020-09-25 15:19:41,42147.5841,92.1067,0,0,2020-09-25
159,2020-09-26 01:40:08,42147.6278,92.5954,0,0,2020-09-26
160,2020-09-26 20:38:58,42147.7085,92.8058,0,0,2020-09-26
161,2020-09-27 13:51:42,42147.7743,92.856,0,0,2020-09-27
162,2020-09-28 01:40:42,42147.8149,92.9857,0,0,2020-09-28
163,2020-09-28 14:07:42,42147.8642,92.9828,0,0,2020-09-28
164,2020-09-29 14:05:11,42147.9591,93.1867,0,0,2020-09-29
165,2020-10-01 14:19:33,42148.147,93.5112,0,0,2020-10-01
166,2020-10-02 00:39:57,42148.1865,94.001,0,0,2020-10-02
167,2020-10-02 19:29:38,42148.2627,93.9014,0,0,2020-10-02
168,2020-10-02 23:53:04,42148.2781,94.3456,0,0,2020-10-02
169,2020-10-03 19:49:50,42148.3616,94.2233,0,0,2020-10-03
170,2020-10-04 00:54:20,42148.382,94.3251,0,0,2020-10-04
171,2020-10-04 13:36:27,42148.433,94.2566,0,0,2020-10-04
172,2020-10-04 15:30:50,42148.4425,93.8673,0,0,2020-10-04
173,2020-10-05 13:05:01,42148.5285,94.5763,0,0,2020-10-05
174,2020-10-06 01:08:43,42148.5738,94.6389,0,0,2020-10-06
175,2020-10-06 13:12:17,42148.6223,94.7308,0,0,2020-10-06
176,2020-10-07 01:15:52,42148.6744,94.7927,0,0,2020-10-07
177,2020-10-07 13:19:26,42148.7262,94.8829,0,0,2020-10-07
178,2020-10-08 01:22:59,42148.7699,94.9466,0,0,2020-10-08
179,2020-10-08 21:02:01,42148.8556,95.5996,0,0,2020-10-08
180,2020-10-09 11:50:26,42148.9175,95.6069,0,0,2020-10-09
181,2020-10-09 13:45:42,42148.9251,95.1388,0,0,2020-10-09
182,2020-10-10 01:37:15,42148.9721,95.2518,0,0,2020-10-10
183,2020-10-10 20:15:43,42149.0502,95.8906,0,0,2020-10-10
184,2020-10-11 12:04:47,42149.1169,95.9189,0,0,2020-10-11
185,2020-10-11 20:40:45,42149.153,96.1816,0,0,2020-10-11
186,2020-10-12 01:51:37,42149.1768,95.559,0,0,2020-10-12
187,2020-10-12 13:55:11,42149.227,95.6474,0,0,2020-10-12
188,2020-10-12 22:12:18,42149.262,96.4668,0,0,2020-10-12
189,2020-10-13 14:02:19,42149.325,95.8043,0,0,2020-10-13
190,2020-10-14 00:22:37,42149.3701,96.2736,0,0,2020-10-14
191,2020-10-14 21:28:57,42149.4639,96.8668,0,0,2020-10-14
192,2020-10-15 12:33:28,42149.5292,96.5062,0,0,2020-10-15
193,2020-10-16 00:36:59,42149.5807,96.5618,0,0,2020-10-16
194,2020-10-16 12:25:42,42149.6337,96.7122,0,0,2020-10-16
195,2020-10-16 20:38:15,42149.6731,97.2046,0,0,2020-10-16
196,2020-10-17 00:44:12,42149.6908,96.7037,0,0,2020-10-17
197,2020-10-17 20:20:22,42149.7771,97.368,0,0,2020-10-17
198,2020-10-18 11:11:42,42149.8454,97.3517,0,0,2020-10-18
199,2020-10-18 21:01:04,42149.8933,97.6279,0,0,2020-10-18
200,2020-10-19 00:58:28,42149.9098,96.9879,0,0,2020-10-19
201,2020-10-19 21:14:26,42150.005,97.8228,0,0,2020-10-19
202,2020-10-20 13:51:48,42150.0821,97.0773,0,0,2020-10-20
203,2020-10-20 23:29:36,42150.1277,97.689,0,0,2020-10-20
204,2020-10-22 11:40:22,42150.3036,97.9109,0,0,2020-10-22
205,2020-10-22 20:40:13,42150.3465,98.3703,0,0,2020-10-22
206,2020-10-23 11:47:30,42150.4182,98.0438,0,0,2020-10-23
207,2020-10-23 19:41:27,42150.4557,98.4571,0,0,2020-10-23
208,2020-10-23 23:51:08,42150.4759,98.093,0,0,2020-10-23
209,2020-10-24 21:11:26,42150.5848,98.733,0,0,2020-10-24
210,2020-10-24 23:50:49,42150.5966,98.2547,0,0,2020-10-24
211,2020-10-25 14:12:08,42150.6689,97.9039,0,0,2020-10-25
212,2020-10-26 12:08:59,42150.7762,98.4316,0,0,2020-10-26
213,2020-10-26 20:17:25,42150.8143,99.0856,0,0,2020-10-26
214,2020-10-27 00:49:25,42150.8367,98.3445,0,0,2020-10-27
215,2020-10-27 12:16:12,42150.8938,98.5596,0,0,2020-10-27
216,2020-10-28 10:40:07,42151.0036,99.1122,0,0,2020-10-28
217,2020-10-29 12:30:33,42151.1285,98.8173,0,0,2020-10-29
218,2020-10-29 18:31:00,42151.1571,99.3774,0,0,2020-10-29
219,2020-10-30 00:34:06,42151.1851,98.8721,0,0,2020-10-30
220,2020-10-30 14:27:11,42151.2543,98.7593,0,0,2020-10-30
221,2020-10-31 11:01:33,42151.3568,99.4845,0,0,2020-10-31
222,2020-11-01 00:50:32,42151.4243,99.1317,0,0,2020-11-01
223,2020-11-01 11:08:44,42151.477,99.6028,0,0,2020-11-01
224,2020-11-01 21:58:07,42151.5333,99.9367,0,0,2020-11-01
225,2020-11-02 11:15:52,42151.6014,99.7191,0,0,2020-11-02
226,2020-11-02 23:19:31,42151.6616,99.7627,0,0,2020-11-02
227,2020-11-03 12:51:34,42151.728,99.522,0,0,2020-11-03
228,2020-11-04 11:30:12,42151.8372,99.9509,0,0,2020-11-04
229,2020-11-04 21:50:31,42151.8888,100.4099,0,0,2020-11-04
230,2020-11-05 11:37:21,42151.9554,100.0665,0,0,2020-11-05
231,2020-11-05 21:36:20,42152.0042,100.6047,0,0,2020-11-05
232,2020-11-06 00:42:34,42152.0193,99.9177,0,0,2020-11-06
233,2020-11-06 11:44:23,42152.0748,100.1829,0,0,2020-11-06
234,2020-11-07 10:08:20,42152.1868,100.7201,0,0,2020-11-07
235,2020-11-07 11:51:36,42152.1972,100.2992,0,0,2020-11-07
236,2020-11-08 10:42:26,42153.4547,100.7266,0,0,2020-11-08
237,2020-11-10 10:29:47,42152.553,101.0446,0,0,2020-11-10
238,2020-11-11 10:36:52,42152.6768,101.1492,0,0,2020-11-11
239,2020-11-13 10:51:12,42152.9295,101.3543,0,0,2020-11-13
240,2020-11-13 22:40:35,42152.9914,101.4484,0,0,2020-11-13
241,2020-11-14 21:18:42,42153.1144,101.9118,0,0,2020-11-14
242,2020-11-15 11:05:32,42153.1872,101.5592,0,0,2020-11-15
243,2020-11-15 21:25:46,42153.2407,102.0142,0,0,2020-11-15
244,2020-11-16 11:12:36,42153.3163,101.6632,0,0,2020-11-16
245,2020-11-17 11:19:44,42153.4463,101.7681,0,0,2020-11-17
246,2020-11-18 09:43:38,42153.5682,102.272,0,0,2020-11-18
247,2020-11-18 21:47:13,42153.636,102.3017,0,0,2020-11-18
248,2020-11-19 21:54:20,42153.7682,102.3934,0,0,2020-11-19
249,2020-11-20 22:01:36,42153.9033,102.4826,0,0,2020-11-20
250,2020-11-21 20:25:29,42154.0262,102.9816,0,0,2020-11-21
251,2020-11-22 10:35:42,42154.11,102.5373,0,0,2020-11-22
252,2020-11-22 20:34:28,42154.1674,103.0685,0,0,2020-11-22
253,2020-11-22 22:15:51,42154.1772,102.6591,0,0,2020-11-22
254,2020-11-23 10:32:32,42154.247,102.6655,0,0,2020-11-23
255,2020-11-23 22:29:36,42154.3072,102.7239,0,0,2020-11-23
256,2020-11-24 21:23:02,42154.4347,103.1037,0,0,2020-11-24
257,2020-11-24 22:30:09,42154.4398,102.8372,0,0,2020-11-24
258,2020-11-25 10:33:43,42154.5092,102.8917,0,0,2020-11-25
259,2020-11-25 20:54:02,42154.5672,103.3345,0,0,2020-11-25
260,2020-11-26 08:57:28,42154.6339,103.3892,0,0,2020-11-26
261,2020-11-26 21:01:09,42154.7,103.4144,0,0,2020-11-26
262,2020-11-27 09:04:43,42154.7667,103.4669,0,0,2020-11-27
263,2020-11-27 22:01:00,42154.8387,103.2777,0,0,2020-11-27
264,2020-11-28 09:11:54,42154.9001,103.5427,0,0,2020-11-28
265,2020-11-29 09:18:59,42155.034,103.6171,0,0,2020-11-29
266,2020-11-29 21:22:33,42155.1026,103.6418,0,0,2020-11-29
267,2020-11-30 09:26:13,42155.169,103.6897,0,0,2020-11-30
268,2020-11-30 19:46:28,42155.2265,104.1254,0,0,2020-11-30
269,2020-12-01 09:33:16,42155.3007,103.7631,0,0,2020-12-01
270,2020-12-01 21:33:51,42155.3683,103.8005,0,0,2020-12-01
271,2020-12-02 20:00:34,42155.4924,104.2795,0,0,2020-12-02
272,2020-12-02 23:28:52,42155.5092,103.6121,0,0,2020-12-02
273,2020-12-03 09:47:24,42155.5666,103.9095,0,0,2020-12-03
274,2020-12-04 09:54:28,42155.7034,103.9832,0,0,2020-12-04
275,2020-12-04 21:58:02,42155.767,104.0125,0,0,2020-12-04
276,2020-12-05 15:24:31,42155.8566,104.5956,0,0,2020-12-05
277,2020-12-05 21:20:42,42155.8944,104.2437,0,0,2020-12-05
278,2020-12-06 21:30:04,42156.0312,104.3024,0,0,2020-12-06
279,2020-12-07 17:27:58,42156.1399,105.12,0,0,2020-12-07
280,2020-12-08 23:41:24,42156.3083,104.284,0,0,2020-12-08
281,2020-12-09 20:57:55,42156.426,104.6984,0,0,2020-12-09
282,2020-12-09 22:24:48,42156.4349,104.4324,0,0,2020-12-09
283,2020-12-10 20:04:16,42156.5551,105.0058,0,0,2020-12-10
284,2020-12-11 15:27:05,42156.665,105.3491,0,0,2020-12-11
285,2020-12-11 23:00:52,42156.7121,104.5903,0,0,2020-12-11
286,2020-12-12 21:11:50,42156.8435,104.9048,0,0,2020-12-12
287,2020-12-13 19:35:42,42156.9754,105.3716,0,0,2020-12-13
288,2020-12-14 07:39:16,42157.048,105.4079,0,0,2020-12-14
289,2020-12-15 07:46:24,42157.1929,105.4557,0,0,2020-12-15
290,2020-12-15 19:49:59,42157.2624,105.4691,0,0,2020-12-15
291,2020-12-16 07:53:32,42157.3378,105.5014,0,0,2020-12-16
292,2020-12-16 19:57:06,42157.4053,105.5151,0,0,2020-12-16
293,2020-12-17 08:00:37,42157.4725,105.5473,0,0,2020-12-17
294,2020-12-17 20:04:12,42157.5418,105.5605,0,0,2020-12-17
295,2020-12-18 08:07:47,42157.6138,105.5906,0,0,2020-12-18
296,2020-12-18 20:11:10,42157.6892,105.6041,0,0,2020-12-18
297,2020-12-19 08:14:43,42157.7662,105.6323,0,0,2020-12-19
298,2020-12-19 20:44:13,42157.8309,105.5518,0,0,2020-12-19
299,2020-12-20 08:21:46,42157.9058,105.675,0,0,2020-12-20
300,2020-12-20 20:25:26,42157.9744,105.6898,0,0,2020-12-20
301,2020-12-21 08:28:56,42158.0445,105.7174,0,0,2020-12-21
302,2020-12-21 21:28:46,42158.126,105.5733,0,0,2020-12-21
303,2020-12-22 08:36:06,42158.1908,105.7593,0,0,2020-12-22
304,2020-12-23 14:18:01,42158.3538,106.3824,0,0,2020-12-23
305,2020-12-24 19:10:35,42158.5276,106.2494,0,0,2020-12-24
306,2020-12-24 20:40:16,42158.5352,105.9077,0,0,2020-12-24
307,2020-12-25 19:17:38,42158.666,106.2792,0,0,2020-12-25
308,2020-12-26 07:21:13,42158.7406,106.2973,0,0,2020-12-26
309,2020-12-26 22:26:27,42158.8322,105.9181,0,0,2020-12-26
310,2020-12-27 07:28:23,42158.8857,106.3234,0,0,2020-12-27
311,2020-12-27 23:07:59,42158.9729,106.0675,0,0,2020-12-27
312,2020-12-28 19:38:57,42159.0889,106.3606,0,0,2020-12-28
313,2020-12-29 07:42:31,42159.1587,106.3769,0,0,2020-12-29
314,2020-12-29 20:46:38,42159.2349,106.2009,0,0,2020-12-29
315,2020-12-30 07:49:42,42159.3041,106.402,0,0,2020-12-30
316,2020-12-30 20:55:29,42159.3804,106.2414,0,0,2020-12-30
317,2020-12-31 07:56:43,42159.4426,106.4295,0,0,2020-12-31
318,2021-01-01 21:29:40,42159.6564,106.3258,0,0,2021-01-01
319,2021-01-02 18:38:42,42159.7789,106.8521,0,0,2021-01-02
320,2021-01-02 23:22:58,42159.8077,106.5915,0,0,2021-01-02
321,2021-01-03 20:41:24,42159.9308,106.4921,0,0,2021-01-03
322,2021-01-04 19:30:30,42160.0574,106.7353,0,0,2021-01-04
323,2021-01-05 18:52:33,42160.1895,106.9229,0,0,2021-01-05
324,2021-01-05 22:42:00,42160.2158,106.6806,0,0,2021-01-05
325,2021-01-06 18:59:38,42160.3388,106.9328,0,0,2021-01-06
326,2021-01-07 19:06:45,42160.4792,106.9441,0,0,2021-01-07
327,2021-01-08 07:10:17,42160.558,106.9494,0,0,2021-01-08
328,2021-01-08 20:27:34,42160.6264,106.7616,0,0,2021-01-08
329,2021-01-09 20:44:56,42160.7735,106.7872,0,0,2021-01-09
330,2021-01-10 21:05:08,42160.9201,106.8283,0,0,2021-01-10
331,2021-01-11 18:14:42,42161.0485,107.2847,0,0,2021-01-11
332,2021-01-12 18:25:42,42161.1951,107.2683,0,0,2021-01-12
333,2021-01-13 17:43:42,42161.338,107.4681,0,0,2021-01-13
334,2021-01-14 19:26:29,42161.4938,107.115,0,0,2021-01-14
335,2021-01-15 18:20:06,42161.6329,107.3658,0,0,2021-01-15
336,2021-01-16 06:23:40,42161.7125,107.3581,0,0,2021-01-16
337,2021-01-16 20:03:14,42161.7884,107.1034,0,0,2021-01-16
338,2021-01-16 21:17:29,42161.7965,107.1121,0,0,2021-01-16
339,2021-01-17 18:52:42,42161.9232,107.292,0,0,2021-01-17
340,2021-01-18 06:37:47,42161.9936,107.3473,0,0,2021-01-18
341,2021-01-18 18:41:26,42162.0735,107.3483,0,0,2021-01-18
342,2021-01-18 23:31:08,42162.0995,107.6509,0,0,2021-01-18
343,2021-01-19 20:42:30,42162.2234,107.1896,0,0,2021-01-19
344,2021-01-20 22:11:47,42162.3793,107.4249,0,0,2021-01-20
345,2021-01-21 17:19:21,42162.4903,107.7111,0,0,2021-01-21
346,2021-01-21 21:17:19,42162.5116,107.3086,0,0,2021-01-21
347,2021-01-22 17:29:42,42162.6315,107.6778,0,0,2021-01-22
348,2021-01-23 17:17:54,42162.7793,107.7334,0,0,2021-01-23
349,2021-01-24 18:06:50,42162.9152,107.5491,0,0,2021-01-24
350,2021-01-25 05:01:42,42162.9999,107.7981,0,0,2021-01-25
351,2021-01-25 19:45:51,42163.073,107.3409,0,0,2021-01-25
352,2021-01-26 21:21:18,42163.2177,107.4833,0,0,2021-01-26
353,2021-01-27 17:44:42,42163.3382,107.6433,0,0,2021-01-27
354,2021-01-28 20:14:18,42163.4884,107.4026,0,0,2021-01-28
355,2021-01-29 18:02:47,42163.6194,107.5815,0,0,2021-01-29
356,2021-01-30 14:55:39,42163.7489,108.2724,0,0,2021-01-30
357,2021-01-31 16:33:42,42163.8899,107.9172,0,0,2021-01-31
358,2021-02-01 16:54:05,42164.0255,107.8259,0,0,2021-02-01
359,2021-02-02 19:20:43,42164.1856,107.4436,0,0,2021-02-02
360,2021-02-03 16:57:42,42164.3118,107.7908,0,0,2021-02-03
361,2021-02-04 17:15:14,42164.4544,107.7116,0,0,2021-02-04
362,2021-02-05 16:33:42,42164.6005,107.8607,0,0,2021-02-05
363,2021-02-05 17:22:23,42164.5994,107.6734,0,0,2021-02-05
364,2021-02-06 18:55:42,42164.7522,107.4588,0,0,2021-02-06
365,2021-02-07 18:30:42,42164.896,107.4778,0,0,2021-02-07
366,2021-02-07 21:39:47,42164.9077,107.812,0,0,2021-02-07
367,2021-02-08 16:00:10,42165.0193,107.9469,0,0,2021-02-08
368,2021-02-08 18:41:08,42165.0353,107.4589,0,0,2021-02-08
369,2021-02-09 16:07:13,42165.1679,107.8952,0,0,2021-02-09
370,2021-02-10 03:40:42,42165.2282,107.9778,0,0,2021-02-10
371,2021-02-10 16:14:18,42165.3117,107.8423,0,0,2021-02-10
372,2021-02-11 20:02:40,42165.467,107.5121,0,0,2021-02-11
373,2021-02-12 14:07:31,42165.5901,108.2635,0,0,2021-02-12
374,2021-02-12 16:28:23,42165.6038,107.7333,0,0,2021-02-12
375,2021-02-13 16:30:42,42165.7446,107.6965,0,0,2021-02-13
376,2021-02-14 16:33:42,42165.8892,107.6552,0,0,2021-02-14
377,2021-02-15 19:27:58,42166.0516,107.4136,0,0,2021-02-15
378,2021-02-16 15:24:13,42166.1645,107.8683,0,0,2021-02-16
